season_year,personId,personName,games_played,minutes,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,points,position,teamTricode,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,threepointers_per_game,field_goal_percentage,three_point_percentage,free_throw_percentage
2011-12,2446,Rasual Butler,34,0.0,41,133,21,77,7,12,6,60,66,19,7,5,15,110,F,TOR,0.0,3.235294117647059,1.9411764705882353,0.5588235294117647,0.20588235294117646,0.14705882352941177,0.4411764705882353,0.6176470588235294,0.3082706766917293,0.2727272727272727,0.5833333333333334
2011-12,2449,Luis Scola,66,0.0,436,888,0,3,153,198,122,306,428,140,35,24,153,1025,F,HOU,0.0,15.530303030303031,6.484848484848484,2.121212121212121,0.5303030303030303,0.36363636363636365,2.3181818181818183,0.0,0.49099099099099097,0.0,0.7727272727272727
2011-12,2457,Jannero Pargo,50,0.0,105,253,53,138,19,20,9,64,73,96,20,2,49,282,,ATL,0.0,5.64,1.46,1.92,0.4,0.04,0.98,1.06,0.4150197628458498,0.38405797101449274,0.95
2011-12,2501,Reggie Evans,56,0.0,34,72,0,0,36,71,100,171,271,17,31,6,44,104,,LAC,0.0,1.8571428571428572,4.839285714285714,0.30357142857142855,0.5535714285714286,0.10714285714285714,0.7857142857142857,0.0,0.4722222222222222,0.0,0.5070422535211268
2011-12,2544,LeBron James,62,0.0,621,1169,54,149,387,502,94,398,492,387,115,50,213,1683,F,MIA,0.0,27.14516129032258,7.935483870967742,6.241935483870968,1.8548387096774193,0.8064516129032258,3.435483870967742,0.8709677419354839,0.5312232677502139,0.3624161073825503,0.7709163346613546
2011-12,2545,Darko Milicic,28,0.0,59,130,0,0,16,37,35,62,97,17,9,25,32,134,C,MIN,0.0,4.785714285714286,3.4642857142857144,0.6071428571428571,0.32142857142857145,0.8928571428571429,1.1428571428571428,0.0,0.45384615384615384,0.0,0.43243243243243246
2011-12,2546,Carmelo Anthony,55,0.0,441,1025,68,203,295,367,88,256,344,200,62,24,144,1245,F,NYK,0.0,22.636363636363637,6.254545454545455,3.6363636363636362,1.1272727272727272,0.43636363636363634,2.618181818181818,1.2363636363636363,0.4302439024390244,0.33497536945812806,0.8038147138964578
2011-12,2547,Chris Bosh,57,0.0,393,807,10,35,229,279,94,358,452,103,51,45,117,1025,F,MIA,0.0,17.982456140350877,7.9298245614035086,1.8070175438596492,0.8947368421052632,0.7894736842105263,2.0526315789473686,0.17543859649122806,0.48698884758364314,0.2857142857142857,0.8207885304659498
2011-12,2548,Dwyane Wade,49,0.0,416,837,15,56,235,297,73,164,237,225,82,63,129,1082,G,MIA,0.0,22.081632653061224,4.836734693877551,4.591836734693878,1.6734693877551021,1.2857142857142858,2.63265306122449,0.30612244897959184,0.4970131421744325,0.26785714285714285,0.7912457912457912
2011-12,2549,Chris Kaman,47,0.0,266,597,0,0,84,107,89,275,364,101,25,77,129,616,F,NOH,0.0,13.106382978723405,7.74468085106383,2.148936170212766,0.5319148936170213,1.6382978723404256,2.74468085106383,0.0,0.4455611390284757,0.0,0.7850467289719626
2011-12,2550,Kirk Hinrich,48,0.0,122,295,47,136,25,32,11,90,101,132,38,11,58,316,G,ATL,0.0,6.583333333333333,2.1041666666666665,2.75,0.7916666666666666,0.22916666666666666,1.2083333333333333,0.9791666666666666,0.4135593220338983,0.34558823529411764,0.78125
2011-12,2551,T.J. Ford,14,0.0,19,43,2,8,11,14,3,15,18,45,9,2,23,51,,SAS,0.0,3.642857142857143,1.2857142857142858,3.2142857142857144,0.6428571428571429,0.14285714285714285,1.6428571428571428,0.14285714285714285,0.4418604651162791,0.25,0.7857142857142857
2011-12,2554,Mickael Pietrus,42,0.0,104,270,61,182,20,31,18,112,130,25,21,10,33,289,G,BOS,0.0,6.880952380952381,3.0952380952380953,0.5952380952380952,0.5,0.23809523809523808,0.7857142857142857,1.4523809523809523,0.3851851851851852,0.33516483516483514,0.6451612903225806
2011-12,2555,Nick Collison,63,0.0,120,201,0,1,44,62,119,155,274,82,33,28,61,284,,OKC,0.0,4.507936507936508,4.349206349206349,1.3015873015873016,0.5238095238095238,0.4444444444444444,0.9682539682539683,0.0,0.5970149253731343,0.0,0.7096774193548387
2011-12,2557,Luke Ridnour,53,0.0,242,550,49,152,106,119,19,122,141,252,56,16,96,639,G,MIN,0.0,12.056603773584905,2.660377358490566,4.754716981132075,1.0566037735849056,0.3018867924528302,1.8113207547169812,0.9245283018867925,0.44,0.3223684210526316,0.8907563025210085
2011-12,2561,David West,66,0.0,349,716,2,9,142,176,118,315,433,140,52,46,93,842,F,IND,0.0,12.757575757575758,6.5606060606060606,2.121212121212121,0.7878787878787878,0.696969696969697,1.4090909090909092,0.030303030303030304,0.48743016759776536,0.2222222222222222,0.8068181818181818
2011-12,2562,Sasha Pavlovic,45,0.0,50,128,17,58,3,8,4,68,72,18,20,15,20,120,F,BOS,0.0,2.6666666666666665,1.6,0.4,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.37777777777777777,0.390625,0.29310344827586204,0.375
2011-12,2563,Dahntay Jones,65,0.0,115,281,33,77,83,99,23,94,117,63,23,11,46,346,F,IND,0.0,5.323076923076923,1.8,0.9692307692307692,0.35384615384615387,0.16923076923076924,0.7076923076923077,0.5076923076923077,0.4092526690391459,0.42857142857142855,0.8383838383838383
2011-12,2564,Boris Diaw,57,0.0,156,351,31,99,22,35,70,210,280,205,34,25,112,365,F,"CHA, SAS",0.0,6.4035087719298245,4.912280701754386,3.5964912280701755,0.5964912280701754,0.43859649122807015,1.9649122807017543,0.543859649122807,0.4444444444444444,0.31313131313131315,0.6285714285714286
2011-12,2566,Travis Outlaw,39,0.0,60,175,16,60,31,46,19,42,61,16,19,21,20,167,F,SAC,0.0,4.282051282051282,1.564102564102564,0.41025641025641024,0.48717948717948717,0.5384615384615384,0.5128205128205128,0.41025641025641024,0.34285714285714286,0.26666666666666666,0.6739130434782609
2011-12,2567,Brian Cook,32,0.0,31,98,10,50,9,10,10,53,63,10,6,5,11,81,,"LAC, WAS",0.0,2.53125,1.96875,0.3125,0.1875,0.15625,0.34375,0.3125,0.3163265306122449,0.2,0.9
2011-12,2568,Carlos Delfino,54,0.0,182,453,86,239,38,48,20,188,208,123,79,10,66,488,G,MIL,0.0,9.037037037037036,3.8518518518518516,2.2777777777777777,1.462962962962963,0.18518518518518517,1.2222222222222223,1.5925925925925926,0.40176600441501104,0.3598326359832636,0.7916666666666666
2011-12,2570,Kendrick Perkins,65,0.0,128,262,0,0,73,112,120,306,426,78,25,73,118,329,C,OKC,0.0,5.061538461538461,6.553846153846154,1.2,0.38461538461538464,1.123076923076923,1.8153846153846154,0.0,0.48854961832061067,0.0,0.6517857142857143
2011-12,2571,Leandro Barbosa,64,0.0,271,637,65,170,101,124,33,95,128,96,56,7,94,708,,"IND, TOR",0.0,11.0625,2.0,1.5,0.875,0.109375,1.46875,1.015625,0.42543171114599687,0.38235294117647056,0.8145161290322581
2011-12,2572,Josh Howard,43,0.0,144,361,9,37,75,97,39,119,158,50,32,10,53,372,F,UTA,0.0,8.651162790697674,3.6744186046511627,1.1627906976744187,0.7441860465116279,0.23255813953488372,1.2325581395348837,0.20930232558139536,0.3988919667590028,0.24324324324324326,0.7731958762886598
2011-12,2574,Jason Kapono,27,0.0,21,55,8,27,4,4,2,12,14,11,3,0,6,54,,LAL,0.0,2.0,0.5185185185185185,0.4074074074074074,0.1111111111111111,0.0,0.2222222222222222,0.2962962962962963,0.38181818181818183,0.2962962962962963,1.0
2011-12,2575,Luke Walton,30,0.0,24,65,7,20,0,0,13,36,49,35,5,1,27,55,,"CLE, LAL",0.0,1.8333333333333333,1.6333333333333333,1.1666666666666667,0.16666666666666666,0.03333333333333333,0.9,0.23333333333333334,0.36923076923076925,0.35,0.0
2011-12,2581,Steve Blake,53,0.0,101,268,53,158,21,27,9,76,85,175,39,2,72,276,G,LAL,0.0,5.2075471698113205,1.6037735849056605,3.30188679245283,0.7358490566037735,0.03773584905660377,1.3584905660377358,1.0,0.376865671641791,0.33544303797468356,0.7777777777777778
2011-12,2584,Willie Green,53,0.0,153,325,50,113,48,56,15,65,80,40,23,6,33,404,G,ATL,0.0,7.622641509433962,1.509433962264151,0.7547169811320755,0.4339622641509434,0.11320754716981132,0.6226415094339622,0.9433962264150944,0.4707692307692308,0.4424778761061947,0.8571428571428571
2011-12,2585,Zaza Pachulia,58,0.0,169,339,0,0,117,158,154,303,457,79,55,29,81,455,C,ATL,0.0,7.844827586206897,7.879310344827586,1.3620689655172413,0.9482758620689655,0.5,1.396551724137931,0.0,0.49852507374631266,0.0,0.740506329113924
2011-12,2586,Keith Bogans,5,0.0,8,21,3,12,2,5,5,6,11,3,2,0,3,21,G,NJN,0.0,4.2,2.2,0.6,0.4,0.0,0.6,0.6,0.38095238095238093,0.25,0.4
2011-12,2588,Matt Bonner,65,0.0,154,350,105,250,16,21,29,185,214,61,15,21,14,429,F,SAS,0.0,6.6,3.292307692307692,0.9384615384615385,0.23076923076923078,0.3230769230769231,0.2153846153846154,1.6153846153846154,0.44,0.42,0.7619047619047619
2011-12,2590,Mo Williams,52,0.0,260,611,93,239,72,80,23,76,99,160,51,7,86,685,G,LAC,0.0,13.173076923076923,1.9038461538461537,3.076923076923077,0.9807692307692307,0.1346153846153846,1.6538461538461537,1.7884615384615385,0.425531914893617,0.3891213389121339,0.9
2011-12,2592,James Jones,51,0.0,57,150,46,114,25,30,6,43,49,19,17,9,10,185,G,MIA,0.0,3.627450980392157,0.9607843137254902,0.37254901960784315,0.3333333333333333,0.17647058823529413,0.19607843137254902,0.9019607843137255,0.38,0.40350877192982454,0.8333333333333334
2011-12,2594,Kyle Korver,65,0.0,178,412,118,271,55,66,26,133,159,112,36,15,53,529,F,CHI,0.0,8.138461538461538,2.4461538461538463,1.7230769230769232,0.5538461538461539,0.23076923076923078,0.8153846153846154,1.8153846153846154,0.4320388349514563,0.4354243542435424,0.8333333333333334
2011-12,2605,Marquis Daniels,38,0.0,52,143,0,10,17,23,16,50,66,47,21,9,28,121,,BOS,0.0,3.1842105263157894,1.736842105263158,1.236842105263158,0.5526315789473685,0.23684210526315788,0.7368421052631579,0.0,0.36363636363636365,0.0,0.7391304347826086
2011-12,2617,Udonis Haslem,64,0.0,151,357,0,0,83,102,117,353,470,42,35,24,60,385,F,MIA,0.0,6.015625,7.34375,0.65625,0.546875,0.375,0.9375,0.0,0.42296918767507,0.0,0.8137254901960784
2011-12,2668,Josh Davis,15,0.0,10,27,4,13,4,8,16,11,27,6,7,1,3,28,,MEM,0.0,1.8666666666666667,1.8,0.4,0.4666666666666667,0.06666666666666667,0.2,0.26666666666666666,0.37037037037037035,0.3076923076923077,0.5
2011-12,2679,Matt Carroll,53,0.0,52,157,8,43,30,38,8,50,58,38,16,7,24,142,G,CHA,0.0,2.6792452830188678,1.0943396226415094,0.7169811320754716,0.3018867924528302,0.1320754716981132,0.4528301886792453,0.1509433962264151,0.33121019108280253,0.18604651162790697,0.7894736842105263
2011-12,2730,Dwight Howard,54,0.0,416,726,0,7,281,572,200,585,785,104,81,116,175,1113,C,ORL,0.0,20.61111111111111,14.537037037037036,1.9259259259259258,1.5,2.1481481481481484,3.240740740740741,0.0,0.5730027548209367,0.0,0.49125874125874125
2011-12,2731,Emeka Okafor,27,0.0,114,214,0,0,38,74,70,143,213,24,16,26,37,266,C,NOH,0.0,9.851851851851851,7.888888888888889,0.8888888888888888,0.5925925925925926,0.9629629629629629,1.3703703703703705,0.0,0.5327102803738317,0.0,0.5135135135135135
2011-12,2732,Ben Gordon,52,0.0,234,530,63,147,117,136,14,107,121,127,34,11,115,648,G,DET,0.0,12.461538461538462,2.326923076923077,2.4423076923076925,0.6538461538461539,0.21153846153846154,2.2115384615384617,1.2115384615384615,0.44150943396226416,0.42857142857142855,0.8602941176470589
2011-12,2733,Shaun Livingston,58,0.0,127,271,2,3,62,79,39,84,123,122,27,20,66,318,G,MIL,0.0,5.482758620689655,2.1206896551724137,2.103448275862069,0.46551724137931033,0.3448275862068966,1.1379310344827587,0.034482758620689655,0.46863468634686345,0.6666666666666666,0.7848101265822784
2011-12,2734,Devin Harris,63,0.0,241,542,77,213,156,209,12,100,112,316,64,13,122,715,G,UTA,0.0,11.34920634920635,1.7777777777777777,5.015873015873016,1.0158730158730158,0.20634920634920634,1.9365079365079365,1.2222222222222223,0.4446494464944649,0.3615023474178404,0.7464114832535885
2011-12,2735,Josh Childress,34,0.0,48,99,4,24,0,2,31,64,95,34,14,6,9,100,,PHX,0.0,2.9411764705882355,2.7941176470588234,1.0,0.4117647058823529,0.17647058823529413,0.2647058823529412,0.11764705882352941,0.48484848484848486,0.16666666666666666,0.0
2011-12,2736,Luol Deng,54,0.0,311,755,79,215,127,165,77,273,350,157,56,36,96,828,F,CHI,0.0,15.333333333333334,6.481481481481482,2.9074074074074074,1.037037037037037,0.6666666666666666,1.7777777777777777,1.462962962962963,0.4119205298013245,0.3674418604651163,0.7696969696969697
2011-12,2738,Andre Iguodala,62,0.0,287,632,76,193,121,196,56,325,381,339,107,30,115,771,F,PHI,0.0,12.435483870967742,6.145161290322581,5.467741935483871,1.7258064516129032,0.4838709677419355,1.8548387096774193,1.2258064516129032,0.4541139240506329,0.39378238341968913,0.6173469387755102
2011-12,2740,Andris Biedrins,47,0.0,39,64,0,0,1,9,45,131,176,16,23,45,14,79,C,GSW,0.0,1.6808510638297873,3.74468085106383,0.3404255319148936,0.48936170212765956,0.9574468085106383,0.2978723404255319,0.0,0.609375,0.0,0.1111111111111111
2011-12,2742,Sebastian Telfair,60,0.0,141,342,33,105,53,67,20,71,91,138,41,12,68,368,G,PHX,0.0,6.133333333333334,1.5166666666666666,2.3,0.6833333333333333,0.2,1.1333333333333333,0.55,0.41228070175438597,0.3142857142857143,0.7910447761194029
2011-12,2743,Kris Humphries,62,0.0,323,671,0,0,209,278,233,448,681,90,50,74,119,855,F,NJN,0.0,13.790322580645162,10.983870967741936,1.4516129032258065,0.8064516129032258,1.1935483870967742,1.9193548387096775,0.0,0.481371087928465,0.0,0.7517985611510791
2011-12,2744,Al Jefferson,61,0.0,516,1048,1,4,137,177,133,452,585,134,47,101,62,1170,C,UTA,0.0,19.18032786885246,9.59016393442623,2.19672131147541,0.7704918032786885,1.6557377049180328,1.0163934426229508,0.01639344262295082,0.49236641221374045,0.25,0.7740112994350282
2011-12,2746,Josh Smith,66,0.0,504,1101,28,109,203,322,136,496,632,257,93,115,164,1239,F,ATL,0.0,18.772727272727273,9.575757575757576,3.893939393939394,1.4090909090909092,1.7424242424242424,2.484848484848485,0.42424242424242425,0.45776566757493187,0.25688073394495414,0.6304347826086957
2011-12,2747,JR Smith,35,0.0,165,405,67,193,39,55,29,107,136,84,54,6,46,436,G,NYK,0.0,12.457142857142857,3.8857142857142857,2.4,1.542857142857143,0.17142857142857143,1.3142857142857143,1.9142857142857144,0.4074074074074074,0.3471502590673575,0.7090909090909091
2011-12,2748,Dorell Wright,61,0.0,222,526,105,292,80,98,60,218,278,94,58,26,51,629,F,GSW,0.0,10.311475409836065,4.557377049180328,1.540983606557377,0.9508196721311475,0.4262295081967213,0.8360655737704918,1.721311475409836,0.4220532319391635,0.3595890410958904,0.8163265306122449
2011-12,2749,Jameer Nelson,57,0.0,259,606,87,231,71,88,29,152,181,325,38,5,135,676,G,ORL,0.0,11.859649122807017,3.175438596491228,5.701754385964913,0.6666666666666666,0.08771929824561403,2.3684210526315788,1.5263157894736843,0.4273927392739274,0.37662337662337664,0.8068181818181818
2011-12,2753,Delonte West,44,0.0,166,360,27,76,62,70,13,88,101,139,58,11,76,421,G,DAL,0.0,9.568181818181818,2.2954545454545454,3.159090909090909,1.3181818181818181,0.25,1.7272727272727273,0.6136363636363636,0.46111111111111114,0.35526315789473684,0.8857142857142857
2011-12,2754,Tony Allen,58,0.0,210,448,8,26,140,175,98,135,233,79,104,33,94,568,G,MEM,0.0,9.793103448275861,4.017241379310345,1.3620689655172413,1.793103448275862,0.5689655172413793,1.6206896551724137,0.13793103448275862,0.46875,0.3076923076923077,0.8
2011-12,2755,Kevin Martin,40,0.0,222,537,78,225,160,179,13,93,106,110,28,3,70,682,G,HOU,0.0,17.05,2.65,2.75,0.7,0.075,1.75,1.95,0.4134078212290503,0.3466666666666667,0.8938547486033519
2011-12,2757,Beno Udrih,59,0.0,146,332,17,59,39,55,26,76,102,227,37,1,77,348,,MIL,0.0,5.898305084745763,1.728813559322034,3.847457627118644,0.6271186440677966,0.01694915254237288,1.305084745762712,0.288135593220339,0.4397590361445783,0.288135593220339,0.7090909090909091
2011-12,2760,Anderson Varejao,25,0.0,114,222,0,4,43,64,109,178,287,43,35,17,45,271,C,CLE,0.0,10.84,11.48,1.72,1.4,0.68,1.8,0.0,0.5135135135135135,0.0,0.671875
2011-12,2765,Andre Emmett,6,0.0,4,7,0,1,5,8,2,4,6,1,2,1,2,13,,NJN,0.0,2.1666666666666665,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.5714285714285714,0.0,0.625
2011-12,2767,Royal Ivey,34,0.0,26,73,18,53,1,8,1,23,24,10,14,0,9,71,,OKC,0.0,2.088235294117647,0.7058823529411765,0.29411764705882354,0.4117647058823529,0.0,0.2647058823529412,0.5294117647058824,0.3561643835616438,0.33962264150943394,0.125
2011-12,2768,Chris Duhon,63,0.0,85,203,50,119,17,21,14,88,102,151,35,9,81,237,G,ORL,0.0,3.761904761904762,1.619047619047619,2.3968253968253967,0.5555555555555556,0.14285714285714285,1.2857142857142858,0.7936507936507936,0.4187192118226601,0.42016806722689076,0.8095238095238095
2011-12,2772,Trevor Ariza,41,0.0,168,403,29,87,79,102,41,174,215,135,69,25,76,444,F,NOH,0.0,10.829268292682928,5.2439024390243905,3.292682926829268,1.6829268292682926,0.6097560975609756,1.853658536585366,0.7073170731707317,0.41687344913151364,0.3333333333333333,0.7745098039215687
2011-12,2804,Andres Nocioni,11,0.0,5,20,1,6,6,11,1,13,14,1,1,1,5,17,F,PHI,0.0,1.5454545454545454,1.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.25,0.16666666666666666,0.5454545454545454
2011-12,2853,Earl Barron,2,0.0,2,4,0,0,0,0,1,0,1,0,0,0,0,4,,GSW,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2011-12,2863,Damien Wilkins,60,0.0,76,193,7,23,34,54,22,78,100,44,29,13,30,193,F,DET,0.0,3.216666666666667,1.6666666666666667,0.7333333333333333,0.48333333333333334,0.21666666666666667,0.5,0.11666666666666667,0.39378238341968913,0.30434782608695654,0.6296296296296297
2011-12,101106,Andrew Bogut,12,0.0,61,136,0,1,14,23,22,78,100,31,12,24,24,136,C,MIL,0.0,11.333333333333334,8.333333333333334,2.5833333333333335,1.0,2.0,2.0,0.0,0.4485294117647059,0.0,0.6086956521739131
2011-12,101107,Marvin Williams,57,0.0,203,470,58,149,115,146,76,218,294,71,47,18,39,579,F,ATL,0.0,10.157894736842104,5.157894736842105,1.2456140350877194,0.8245614035087719,0.3157894736842105,0.6842105263157895,1.0175438596491229,0.4319148936170213,0.38926174496644295,0.7876712328767124
2011-12,101108,Chris Paul,60,0.0,425,890,79,213,260,302,42,171,213,543,152,4,124,1189,G,LAC,0.0,19.816666666666666,3.55,9.05,2.533333333333333,0.06666666666666667,2.066666666666667,1.3166666666666667,0.47752808988764045,0.37089201877934275,0.8609271523178808
2011-12,101109,Raymond Felton,60,0.0,261,642,62,203,100,124,27,122,149,390,78,10,170,684,G,POR,0.0,11.4,2.4833333333333334,6.5,1.3,0.16666666666666666,2.8333333333333335,1.0333333333333334,0.40654205607476634,0.3054187192118227,0.8064516129032258
2011-12,101110,Martell Webster,47,0.0,115,272,37,109,57,72,42,126,168,40,31,17,46,324,G,MIN,0.0,6.8936170212765955,3.574468085106383,0.851063829787234,0.6595744680851063,0.3617021276595745,0.9787234042553191,0.7872340425531915,0.4227941176470588,0.3394495412844037,0.7916666666666666
2011-12,101111,Charlie Villanueva,13,0.0,35,91,15,45,6,7,9,39,48,6,7,5,7,91,,DET,0.0,7.0,3.6923076923076925,0.46153846153846156,0.5384615384615384,0.38461538461538464,0.5384615384615384,1.1538461538461537,0.38461538461538464,0.3333333333333333,0.8571428571428571
2011-12,101112,Channing Frye,64,0.0,255,613,91,263,73,82,71,308,379,88,42,70,63,674,F,PHX,0.0,10.53125,5.921875,1.375,0.65625,1.09375,0.984375,1.421875,0.4159869494290375,0.34600760456273766,0.8902439024390244
2011-12,101113,Ike Diogu,2,0.0,0,2,0,0,2,2,0,1,1,0,0,0,1,2,,SAS,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
2011-12,101114,Deron Williams,55,0.0,391,961,115,342,257,305,23,160,183,481,67,20,219,1154,G,NJN,0.0,20.98181818181818,3.327272727272727,8.745454545454546,1.2181818181818183,0.36363636363636365,3.981818181818182,2.090909090909091,0.4068678459937565,0.3362573099415205,0.8426229508196721
2011-12,101115,Andrew Bynum,60,0.0,444,796,1,5,234,338,192,517,709,85,27,116,152,1123,C,LAL,0.0,18.716666666666665,11.816666666666666,1.4166666666666667,0.45,1.9333333333333333,2.533333333333333,0.016666666666666666,0.5577889447236181,0.2,0.6923076923076923
2011-12,101122,Danny Granger,62,0.0,391,941,123,323,254,291,79,228,307,109,62,40,110,1159,F,IND,0.0,18.693548387096776,4.951612903225806,1.7580645161290323,1.0,0.6451612903225806,1.7741935483870968,1.9838709677419355,0.4155154091392136,0.38080495356037153,0.872852233676976
2011-12,101123,Gerald Green,31,0.0,154,320,43,110,49,65,15,93,108,34,28,17,55,400,F,NJN,0.0,12.903225806451612,3.4838709677419355,1.096774193548387,0.9032258064516129,0.5483870967741935,1.7741935483870968,1.3870967741935485,0.48125,0.39090909090909093,0.7538461538461538
2011-12,101124,Hakim Warrick,35,0.0,74,180,1,10,76,99,31,61,92,30,8,3,36,225,,PHX,0.0,6.428571428571429,2.6285714285714286,0.8571428571428571,0.22857142857142856,0.08571428571428572,1.0285714285714285,0.02857142857142857,0.4111111111111111,0.1,0.7676767676767676
2011-12,101126,Nate Robinson,51,0.0,205,484,66,181,94,113,15,85,100,231,59,2,75,570,G,GSW,0.0,11.176470588235293,1.9607843137254901,4.529411764705882,1.1568627450980393,0.0392156862745098,1.4705882352941178,1.2941176470588236,0.42355371900826444,0.36464088397790057,0.831858407079646
2011-12,101127,Jarrett Jack,45,0.0,266,583,39,112,129,148,23,153,176,285,31,9,106,700,G,NOH,0.0,15.555555555555555,3.911111111111111,6.333333333333333,0.6888888888888889,0.2,2.3555555555555556,0.8666666666666667,0.4562607204116638,0.3482142857142857,0.8716216216216216
2011-12,101128,Francisco Garcia,49,0.0,86,229,38,131,24,30,11,88,99,31,36,37,22,234,F,SAC,0.0,4.775510204081633,2.020408163265306,0.6326530612244898,0.7346938775510204,0.7551020408163265,0.4489795918367347,0.7755102040816326,0.37554585152838427,0.2900763358778626,0.8
2011-12,101130,Johan Petro,59,0.0,109,260,1,1,31,37,68,156,224,45,21,23,38,250,C,NJN,0.0,4.237288135593221,3.7966101694915255,0.7627118644067796,0.3559322033898305,0.3898305084745763,0.6440677966101694,0.01694915254237288,0.41923076923076924,1.0,0.8378378378378378
2011-12,101131,Jason Maxiell,65,0.0,183,383,0,2,58,106,126,207,333,41,32,50,71,424,F,DET,0.0,6.523076923076923,5.123076923076923,0.6307692307692307,0.49230769230769234,0.7692307692307693,1.0923076923076922,0.0,0.47780678851174935,0.0,0.5471698113207547
2011-12,101132,Linas Kleiza,49,0.0,165,410,62,179,81,100,42,157,199,46,23,4,64,473,F,TOR,0.0,9.653061224489797,4.061224489795919,0.9387755102040817,0.46938775510204084,0.08163265306122448,1.3061224489795917,1.2653061224489797,0.4024390243902439,0.3463687150837989,0.81
2011-12,101133,Ian Mahinmi,61,0.0,130,238,0,1,94,147,108,181,289,12,38,31,50,354,C,DAL,0.0,5.80327868852459,4.737704918032787,0.19672131147540983,0.6229508196721312,0.5081967213114754,0.819672131147541,0.0,0.5462184873949579,0.0,0.6394557823129252
2011-12,101135,David Lee,57,0.0,464,922,0,5,219,280,171,374,545,162,54,22,149,1147,F,GSW,0.0,20.12280701754386,9.56140350877193,2.8421052631578947,0.9473684210526315,0.38596491228070173,2.6140350877192984,0.0,0.5032537960954447,0.0,0.7821428571428571
2011-12,101138,Brandon Bass,59,0.0,303,632,0,0,132,163,95,270,365,55,34,54,65,738,C,BOS,0.0,12.508474576271187,6.186440677966102,0.9322033898305084,0.576271186440678,0.9152542372881356,1.1016949152542372,0.0,0.47943037974683544,0.0,0.8098159509202454
2011-12,101139,CJ Miles,56,0.0,177,465,46,150,108,136,27,89,116,69,46,18,53,508,F,UTA,0.0,9.071428571428571,2.0714285714285716,1.2321428571428572,0.8214285714285714,0.32142857142857145,0.9464285714285714,0.8214285714285714,0.38064516129032255,0.30666666666666664,0.7941176470588235
2011-12,101141,Ersan Ilyasova,60,0.0,294,597,51,112,143,183,196,333,529,71,42,44,76,782,F,MIL,0.0,13.033333333333333,8.816666666666666,1.1833333333333333,0.7,0.7333333333333333,1.2666666666666666,0.85,0.49246231155778897,0.45535714285714285,0.7814207650273224
2011-12,101142,Ronny Turiaf,17,0.0,19,33,0,1,13,22,20,50,70,10,14,17,14,51,C,"MIA, WAS",0.0,3.0,4.117647058823529,0.5882352941176471,0.8235294117647058,1.0,0.8235294117647058,0.0,0.5757575757575758,0.0,0.5909090909090909
2011-12,101144,Von Wafer,33,0.0,71,157,14,39,38,54,6,39,45,29,10,3,35,194,G,ORL,0.0,5.878787878787879,1.3636363636363635,0.8787878787878788,0.30303030303030304,0.09090909090909091,1.0606060606060606,0.42424242424242425,0.45222929936305734,0.358974358974359,0.7037037037037037
2011-12,101145,Monta Ellis,58,0.0,450,1040,62,201,219,275,20,180,200,346,85,18,177,1181,G,"GSW, MIL",0.0,20.362068965517242,3.4482758620689653,5.9655172413793105,1.4655172413793103,0.3103448275862069,3.0517241379310347,1.0689655172413792,0.4326923076923077,0.30845771144278605,0.7963636363636364
2011-12,101150,Lou Williams,64,0.0,318,782,83,229,237,292,30,125,155,221,53,18,71,956,,PHI,0.0,14.9375,2.421875,3.453125,0.828125,0.28125,1.109375,1.296875,0.40664961636828645,0.3624454148471616,0.8116438356164384
2011-12,101154,Andray Blatche,26,0.0,93,245,2,7,33,49,42,108,150,28,20,17,37,221,F,WAS,0.0,8.5,5.769230769230769,1.0769230769230769,0.7692307692307693,0.6538461538461539,1.4230769230769231,0.07692307692307693,0.3795918367346939,0.2857142857142857,0.673469387755102
2011-12,101155,Ryan Gomes,32,0.0,31,95,4,29,8,11,14,47,61,12,16,0,15,74,F,LAC,0.0,2.3125,1.90625,0.375,0.5,0.0,0.46875,0.125,0.3263157894736842,0.13793103448275862,0.7272727272727273
2011-12,101161,Amir Johnson,64,0.0,196,340,2,5,58,84,149,259,408,79,33,69,94,452,C,TOR,0.0,7.0625,6.375,1.234375,0.515625,1.078125,1.46875,0.03125,0.5764705882352941,0.4,0.6904761904761905
2011-12,101162,Marcin Gortat,66,0.0,427,769,0,2,163,251,185,474,659,59,48,99,90,1017,C,PHX,0.0,15.409090909090908,9.984848484848484,0.8939393939393939,0.7272727272727273,1.5,1.3636363636363635,0.0,0.5552665799739922,0.0,0.649402390438247
